InvestorsName,TotalInvested,AvgDealSize,NumDeals,NumIndustries,NumCities,NumStages,Cluster,Archetype
"Vertex Ventures, C31 Ventures",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Vertex Ventures, Cisco Ventures, IDG Ventures",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
"Vertex Ventures, Lumis Partners",7500000.0,7500000.0,1,1,1,1,0,Aggressive Investor
Vijay Shekhar Sharma,150000.0,150000.0,1,1,1,1,0,Aggressive Investor
"Vijay Shekhar Sharma, Pravin Gandhi,  Smart Start Fund; Kunal Shah,  Sandeep Tandon, Vishal Gondal, & Others",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Vikas Agarwal, Vishal Khare, Sanjeev Kakkar, Smile Group",310000.0,310000.0,1,1,1,1,0,Aggressive Investor
Vineel Nalla & Others,150000.0,150000.0,1,1,1,1,0,Aggressive Investor
"Vinod Martin, Evan Lim, Kanchan Ghoshal, Ram Kumar Kakani",100000.0,100000.0,1,1,1,1,0,Aggressive Investor
"Vinod Martin, Hemant Kaul, Prof. Ram Kumar Kakani & Others",50000.0,50000.0,1,1,1,1,0,Aggressive Investor
"Vipul Parekh, ajesh K Murthy,",2500000.0,2500000.0,1,1,1,1,0,Aggressive Investor
Viraj Tyagi & Others,200000.0,200000.0,1,1,1,1,0,Aggressive Investor
Viraj Tyagi & others,200000.0,200000.0,1,1,1,1,0,Aggressive Investor
Virendra Patel,450000.0,450000.0,1,1,1,1,0,Aggressive Investor
"Virendra Shahney, Dr Paresh Doshi",250000.0,250000.0,1,1,1,1,0,Aggressive Investor
"Vivek Bhargava, Ameera Shah",147000.0,147000.0,1,1,1,1,0,Aggressive Investor
"Vy Capital, SAIF Partners, Accel Partner, Bessemer Venture Partners",21000000.0,21000000.0,1,1,1,1,0,Aggressive Investor
WGG International,3200000.0,3200000.0,1,1,1,1,0,Aggressive Investor
"WRV Capital and IndusAge Partners, Infosys Innovation Fund",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
Warburg Pincus,212000000.0,106000000.0,2,2,2,1,0,Aggressive Investor
"Warburg Pincus, Sequoia Capital, Norwest Venture Partners",45000000.0,45000000.0,1,1,1,1,0,Aggressive Investor
WaterBridge Ventures,650000.0,650000.0,1,1,1,1,0,Aggressive Investor
"Wealth First, Ashneer Grover, Atul Phadnis",500000.0,500000.0,1,1,1,1,0,Aggressive Investor
"WestBridge Capital, Omidyar Network, Elevar Equity, Saama Capital,  Lok Capital",40000000.0,40000000.0,1,1,1,1,0,Aggressive Investor
Westbridge Capital Partners,15600000.0,15600000.0,1,1,1,1,0,Aggressive Investor
"William Bissell, Neeraj Aggarwal, Nandan Nilekani",2250000.0,2250000.0,1,1,1,1,0,Aggressive Investor
"Wipro Ventures,  Lumis Partners",4000000.0,4000000.0,1,1,1,1,0,Aggressive Investor
"Xchange Investors NV, TransGlobal FZC",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
Xiaomi Inc,25000000.0,25000000.0,1,1,1,1,0,Aggressive Investor
Y Combinator,120000.0,120000.0,1,1,1,1,0,Aggressive Investor
Yajnanarayana Kammaje,160000.0,160000.0,1,1,1,1,0,Aggressive Investor
"Yeahmobi, Fenqile",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
Yes Bank,7800000.0,7800000.0,1,1,1,1,0,Aggressive Investor
"You & Mr Jones, Fortisure Ventures, Diaz Nesamoney",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
YouWeCan Ventures,630000.0,630000.0,1,1,1,1,0,Aggressive Investor
YourNest Angel Fund,850000.0,425000.0,2,1,2,2,0,Aggressive Investor
"YourNest Angel Fund,",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"YourNest Angel Fund, Venture Nursery",750000.0,750000.0,1,1,1,1,0,Aggressive Investor
"YourNest Angel Fund, iSON",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
YourNest Angel Fund  & Others,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Zaffiro Ventures,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
Zephyr Peacock India,3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"Zishaan Hayath, Abhishek Goyal, Arjun and Rohan Malhotra, Harpreet Singh Grover, Gagan Dugal",250000.0,250000.0,1,1,1,1,0,Aggressive Investor
"Zodius Capital, Kalaari Capital, Qualcomm Ventures, Russian venture capital fund Ru-Net, Mumbai Angels",3750000.0,3750000.0,1,1,1,1,0,Aggressive Investor
"Zodius Capital, Lightspeed Venture Partners",16500000.0,16500000.0,1,1,1,1,0,Aggressive Investor
Zodius Technology Fund,20000000.0,20000000.0,1,1,1,1,0,Aggressive Investor
"Zodius Technology Fund, Khazanah Nasional Berhad",40000000.0,40000000.0,1,1,1,1,0,Aggressive Investor
"Zodius Technology Fund, Lightspeed Venture Partners",17000000.0,17000000.0,1,1,1,1,0,Aggressive Investor
"Zodius Technology Opportunities Fund, Matrix Partners",11100000.0,11100000.0,1,1,1,1,0,Aggressive Investor
ah! Ventures,700000.0,350000.0,2,2,2,1,0,Aggressive Investor
"ah! Ventures, 500 Startups & Other HNIs",1100000.0,1100000.0,1,1,1,1,0,Aggressive Investor
"ah! Ventures, Times Internet, Rudy Gopalakrishnan",600000.0,600000.0,1,1,1,1,0,Aggressive Investor
"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"ain Capital Ventures, Renaud Laplanche",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"havya Sharma, Amit Nagar",450000.0,450000.0,1,1,1,1,0,Aggressive Investor
"hooting Starts Sports LLP, Franchise India Brands",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
i2india Pvt Ltd,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
i2india Ventures,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
iBhubs,215000.0,215000.0,1,1,1,1,0,Aggressive Investor
mall Industries Development Bank of India (SIDBI),310000.0,310000.0,1,1,1,1,0,Aggressive Investor
"pi Ventures, Blume Ventures",1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
"ru-Net, Sequoia Capital,  Lightbox Ventures",30000000.0,30000000.0,1,1,1,1,0,Aggressive Investor
undisclosed investor,1525000.0,508333.3333333333,3,2,2,2,0,Aggressive Investor
undisclosed investors,8390000.0,762727.2727272727,11,3,7,2,1,Balanced Investor
undisclosed private investors,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
vCommission,289000.0,96333.33333333333,3,2,1,2,0,Aggressive Investor
